# The delisting register. Forms 25 and 25-NSE are DELISTINGS;
# every 15* form is DEREGISTRATION and is never summed with them.
# A Form 15 can be filed by a company that was never listed.
# quarters read: 15, (2023, 1) to (2026, 3)
# delisting filings: 7399; distinct delisted issuers: 2781; deregistration filings: 2544
form	cik	company	date_filed	path
25-NSE	1417835	Cboe BZX Exchange, Inc.	2025-08-05	edgar/data/1417835/0001417835-25-000162.txt
25-NSE	1527428	Arrow Investments Trust	2025-08-05	edgar/data/1527428/0001417835-25-000162.txt
25-NSE	1553788	SPLASH BEVERAGE GROUP, INC.	2025-08-05	edgar/data/1553788/0001143313-25-000052.txt
25-NSE	1815436	Advanced Health Intelligence Ltd	2025-08-05	edgar/data/1815436/0001354457-25-000766.txt
25-NSE	1827087	Vigil Neuroscience, Inc.	2025-08-05	edgar/data/1827087/0001354457-25-000762.txt
25-NSE	230211	FEDERAL EXPRESS CORP	2025-08-05	edgar/data/230211/0000876661-25-000574.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000573.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000574.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000575.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000576.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000577.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000578.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000579.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000580.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000581.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-05	edgar/data/876661/0000876661-25-000582.txt
15-12G	1430300	Global Warming Solutions, Inc.	2025-08-06	edgar/data/1430300/0001477932-25-005521.txt
15-15D	1477246	S&W Seed Co	2025-08-06	edgar/data/1477246/0001641172-25-022309.txt
25	2021938	Sunrise Communications AG	2025-08-06	edgar/data/2021938/0000947871-25-000722.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-06	edgar/data/1354457/0001354457-25-000769.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-06	edgar/data/1354457/0001354457-25-000770.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-06	edgar/data/1354457/0001354457-25-000775.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-06	edgar/data/1354457/0001354457-25-000776.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-06	edgar/data/1354457/0001354457-25-000778.txt
25-NSE	1463361	Unity Biotechnology, Inc.	2025-08-06	edgar/data/1463361/0001354457-25-000770.txt
25-NSE	1566826	LogicMark, Inc.	2025-08-06	edgar/data/1566826/0001354457-25-000778.txt
25-NSE	1906133	iCoreConnect Inc.	2025-08-06	edgar/data/1906133/0001354457-25-000769.txt
25-NSE	1939696	ETAO International Co., Ltd.	2025-08-06	edgar/data/1939696/0001354457-25-000776.txt
25-NSE	1944285	Tema ETF Trust	2025-08-06	edgar/data/1944285/0001354457-25-000775.txt
15-12G	1822250	ContextLogic Inc.	2025-08-07	edgar/data/1822250/0000902664-25-003417.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-07	edgar/data/1354457/0001354457-25-000781.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-07	edgar/data/1354457/0001354457-25-000783.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-07	edgar/data/1354457/0001354457-25-000787.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-07	edgar/data/1354457/0001354457-25-000788.txt
25-NSE	1633441	Secoo Holding Ltd	2025-08-07	edgar/data/1633441/0001354457-25-000788.txt
25-NSE	1722969	Nxu, Inc.	2025-08-07	edgar/data/1722969/0001354457-25-000783.txt
25-NSE	1775085	China Liberal Education Holdings Ltd	2025-08-07	edgar/data/1775085/0001354457-25-000787.txt
25-NSE	813828	Paramount Global	2025-08-07	edgar/data/813828/0001354457-25-000781.txt
15-12G	1416697	Blue Line Protection Group, Inc.	2025-08-08	edgar/data/1416697/0001493152-25-011735.txt
15-12G	1760542	HOOKIPA Pharma Inc.	2025-08-08	edgar/data/1760542/0001104659-25-075595.txt
15-12G	716605	PENNS WOODS BANCORP INC	2025-08-08	edgar/data/716605/0001104659-25-075683.txt
25-NSE	1143313	NYSE AMERICAN LLC	2025-08-08	edgar/data/1143313/0001143313-25-000054.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-08-08	edgar/data/1143362/0001143362-25-000253.txt
25-NSE	1293818	OPGEN INC	2025-08-08	edgar/data/1293818/0001354457-25-000794.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-08	edgar/data/1354457/0001354457-25-000791.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-08	edgar/data/1354457/0001354457-25-000792.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-08	edgar/data/1354457/0001354457-25-000793.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-08	edgar/data/1354457/0001354457-25-000794.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-08	edgar/data/1354457/0001354457-25-000795.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-08	edgar/data/1354457/0001354457-25-000796.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-08	edgar/data/1354457/0001354457-25-000798.txt
25-NSE	1381074	Baijiayun Group Ltd	2025-08-08	edgar/data/1381074/0001354457-25-000796.txt
25-NSE	1811623	Kuvatris Therapeutics, Inc.	2025-08-08	edgar/data/1811623/0001354457-25-000791.txt
25-NSE	1851182	Future Health ESG Corp.	2025-08-08	edgar/data/1851182/0001354457-25-000793.txt
25-NSE	1866547	Aetherium Acquisition Corp	2025-08-08	edgar/data/1866547/0001354457-25-000792.txt
25-NSE	1869974	Ocean Biomedical, Inc.	2025-08-08	edgar/data/1869974/0001354457-25-000798.txt
25-NSE	1872812	TC BioPharm (Holdings) plc	2025-08-08	edgar/data/1872812/0001354457-25-000795.txt
25-NSE	1944285	Tema ETF Trust	2025-08-08	edgar/data/1944285/0001143362-25-000253.txt
25-NSE	2016420	Chenghe Acquisition II Co.	2025-08-08	edgar/data/2016420/0001143313-25-000054.txt
15-12G	1524872	Thunder Energies Corp	2025-08-11	edgar/data/1524872/0001683168-25-005902.txt
15-12G	1597553	Sage Therapeutics, Inc.	2025-08-11	edgar/data/1597553/0001104659-25-076215.txt
15-12G	1618694	GUGGENHEIM CREDIT INCOME FUND 2016 T	2025-08-11	edgar/data/1618694/0001821268-25-000183.txt
15-12G	1618696	GUGGENHEIM CREDIT INCOME FUND 2019	2025-08-11	edgar/data/1618696/0001821268-25-000184.txt
15-12G	1618697	GUGGENHEIM CREDIT INCOME FUND	2025-08-11	edgar/data/1618697/0001821268-25-000182.txt
15-12G	1923840	Third Harmonic Bio, Inc.	2025-08-11	edgar/data/1923840/0001193125-25-177392.txt
15-15D	2022953	TheRas, Inc.	2025-08-11	edgar/data/2022953/0001213900-25-074333.txt
25-NSE	1160106	Lloyds Banking Group plc	2025-08-11	edgar/data/1160106/0000876661-25-000586.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-11	edgar/data/1354457/0001354457-25-000800.txt
25-NSE	1413329	Philip Morris International Inc.	2025-08-11	edgar/data/1413329/0000876661-25-000590.txt
25-NSE	1764974	Turnstone Biologics Corp.	2025-08-11	edgar/data/1764974/0001354457-25-000800.txt
25-NSE	312069	BARCLAYS PLC	2025-08-11	edgar/data/312069/0000876661-25-000588.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-11	edgar/data/876661/0000876661-25-000586.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-11	edgar/data/876661/0000876661-25-000588.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-11	edgar/data/876661/0000876661-25-000590.txt
15-12G	1840292	Heliogen, Inc.	2025-08-12	edgar/data/1840292/0001213900-25-074796.txt
15-12G	748790	Global Clean Energy Holdings, Inc.	2025-08-12	edgar/data/748790/0001213900-25-074671.txt
25-NSE	1008586	STREAMLINE HEALTH SOLUTIONS INC.	2025-08-12	edgar/data/1008586/0001354457-25-000807.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-12	edgar/data/1354457/0001354457-25-000807.txt
25-NSE	10795	BECTON DICKINSON & CO	2025-08-13	edgar/data/10795/0000876661-25-000594.txt
25-NSE	1417835	Cboe BZX Exchange, Inc.	2025-08-13	edgar/data/1417835/0001417835-25-000169.txt
25-NSE	1683471	Listed Funds Trust	2025-08-13	edgar/data/1683471/0001417835-25-000169.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-13	edgar/data/876661/0000876661-25-000594.txt
15-12G	1532961	NV5 Global, Inc.	2025-08-14	edgar/data/1532961/0001213900-25-076844.txt
15-12G	1706509	Cosmos Group Holdings Inc.	2025-08-14	edgar/data/1706509/0001213900-25-076291.txt
15-12G	1800347	E2open Parent Holdings, Inc.	2025-08-14	edgar/data/1800347/0001193125-25-180760.txt
15-12G	1857855	Finnovate Acquisition Corp.	2025-08-14	edgar/data/1857855/0001641172-25-023876.txt
15-12G	1894176	Cohen Circle Acquisition Corp. I	2025-08-14	edgar/data/1894176/0001213900-25-076836.txt
15-12G	1975931	Bloom HoldCo LLC	2025-08-14	edgar/data/1975931/0001213900-25-076665.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-14	edgar/data/1354457/0001354457-25-000811.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-14	edgar/data/1354457/0001354457-25-000814.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-14	edgar/data/1354457/0001354457-25-000815.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-14	edgar/data/1354457/0001354457-25-000816.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-14	edgar/data/1354457/0001354457-25-000817.txt
25-NSE	1496323	IGM Biosciences, Inc.	2025-08-14	edgar/data/1496323/0001354457-25-000811.txt
25-NSE	1814287	Abacus Global Management, Inc.	2025-08-14	edgar/data/1814287/0001354457-25-000815.txt
25-NSE	1894176	Cohen Circle Acquisition Corp. I	2025-08-14	edgar/data/1894176/0001354457-25-000814.txt
25-NSE	896262	AMEDISYS INC	2025-08-14	edgar/data/896262/0001354457-25-000816.txt
25-NSE	896262	AMEDISYS INC	2025-08-14	edgar/data/896262/0001354457-25-000817.txt
15-12G	1071371	BANCOLOMBIA SA	2025-08-15	edgar/data/1071371/0001193125-25-181729.txt
15-12G	1071371	BANCOLOMBIA SA	2025-08-15	edgar/data/1071371/0001193125-25-181732.txt
15-12G	1827087	Vigil Neuroscience, Inc.	2025-08-15	edgar/data/1827087/0001193125-25-181285.txt
15-12G	1900402	Evergreen Corp	2025-08-15	edgar/data/1900402/0001641172-25-024284.txt
25	1946573	Kindly MD, Inc.	2025-08-15	edgar/data/1946573/0001213900-25-077584.txt
25-NSE	1143313	NYSE AMERICAN LLC	2025-08-15	edgar/data/1143313/0001143313-25-000057.txt
25-NSE	96793	SUNLINK HEALTH SYSTEMS INC	2025-08-15	edgar/data/96793/0001143313-25-000057.txt
15-12G	813828	Paramount Global	2025-08-18	edgar/data/813828/0001193125-25-182662.txt
25	1539638	Triumph Financial, Inc.	2025-08-18	edgar/data/1539638/0001193125-25-182675.txt
25-NSE	1089113	HSBC HOLDINGS PLC	2025-08-18	edgar/data/1089113/0000876661-25-000598.txt
25-NSE	1100663	iSHARES TRUST	2025-08-18	edgar/data/1100663/0001354457-25-000822.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-18	edgar/data/1354457/0001354457-25-000822.txt
25-NSE	1799983	Global Blue Group Holding AG	2025-08-18	edgar/data/1799983/0000876661-25-000602.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-18	edgar/data/876661/0000876661-25-000598.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-18	edgar/data/876661/0000876661-25-000602.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-18	edgar/data/876661/0000876661-25-000604.txt
25-NSE	891478	Banco Santander, S.A.	2025-08-18	edgar/data/891478/0000876661-25-000604.txt
15-12G	2016420	Chenghe Acquisition II Co.	2025-08-19	edgar/data/2016420/0001213900-25-078587.txt
15-15D	1885053	Capital One Prime Auto Receivables Trust 2021-1	2025-08-19	edgar/data/1885053/0001193125-25-183467.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-19	edgar/data/1354457/0001354457-25-000828.txt
25-NSE	1703785	STR Sub Inc.	2025-08-19	edgar/data/1703785/0000876661-25-000607.txt
25-NSE	1966494	CARGO Therapeutics, Inc.	2025-08-19	edgar/data/1966494/0001354457-25-000828.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-19	edgar/data/876661/0000876661-25-000607.txt
15-12G	316253	ENZO BIOCHEM INC	2025-08-20	edgar/data/316253/0001213900-25-078769.txt
25-NSE	1029145	Golden Ocean Group Ltd	2025-08-20	edgar/data/1029145/0001354457-25-000829.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-20	edgar/data/1354457/0001354457-25-000829.txt
15-12G	1764974	Turnstone Biologics Corp.	2025-08-21	edgar/data/1764974/0001193125-25-184743.txt
25-NSE	1100663	iSHARES TRUST	2025-08-21	edgar/data/1100663/0001143362-25-000267.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-08-21	edgar/data/1143362/0001143362-25-000264.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-08-21	edgar/data/1143362/0001143362-25-000265.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-08-21	edgar/data/1143362/0001143362-25-000267.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-08-21	edgar/data/1143362/0001143362-25-000269.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-21	edgar/data/1354457/0001354457-25-000836.txt
25-NSE	1383951	Nomura America Finance, LLC	2025-08-21	edgar/data/1383951/0000876661-25-000609.txt
25-NSE	1506001	Neuberger Berman ETF Trust	2025-08-21	edgar/data/1506001/0001143362-25-000269.txt
25-NSE	1524513	iShares U.S. ETF Trust	2025-08-21	edgar/data/1524513/0001143362-25-000264.txt
25-NSE	1524513	iShares U.S. ETF Trust	2025-08-21	edgar/data/1524513/0001143362-25-000265.txt
25-NSE	1649373	SANTANDER UK GROUP HOLDINGS PLC	2025-08-21	edgar/data/1649373/0000876661-25-000613.txt
25-NSE	1792849	HighPeak Energy, Inc.	2025-08-21	edgar/data/1792849/0001354457-25-000836.txt
25-NSE	1949543	Sitio Royalties Corp.	2025-08-21	edgar/data/1949543/0000876661-25-000611.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-21	edgar/data/876661/0000876661-25-000609.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-21	edgar/data/876661/0000876661-25-000611.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-21	edgar/data/876661/0000876661-25-000613.txt
15-12G	1008586	STREAMLINE HEALTH SOLUTIONS INC.	2025-08-22	edgar/data/1008586/0001437749-25-027567.txt
15-12G	1618500	XYLO TECHNOLOGIES LTD	2025-08-22	edgar/data/1618500/0001213900-25-079885.txt
25-NSE	1143313	NYSE AMERICAN LLC	2025-08-22	edgar/data/1143313/0001143313-25-000059.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-22	edgar/data/1354457/0001354457-25-000839.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-22	edgar/data/1354457/0001354457-25-000840.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-22	edgar/data/1354457/0001354457-25-000843.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-22	edgar/data/1354457/0001354457-25-000844.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-22	edgar/data/1354457/0001354457-25-000845.txt
25-NSE	1432353	Global X Funds	2025-08-22	edgar/data/1432353/0001354457-25-000844.txt
25-NSE	1618500	XYLO TECHNOLOGIES LTD	2025-08-22	edgar/data/1618500/0001354457-25-000840.txt
25-NSE	1645194	Legg Mason ETF Investment Trust	2025-08-22	edgar/data/1645194/0001354457-25-000845.txt
25-NSE	1812360	FOXO TECHNOLOGIES INC.	2025-08-22	edgar/data/1812360/0001143313-25-000059.txt
25-NSE	1981462	LeddarTech Holdings Inc.	2025-08-22	edgar/data/1981462/0001354457-25-000843.txt
25-NSE	707388	STAR EQUITY HOLDINGS, INC.	2025-08-22	edgar/data/707388/0001354457-25-000839.txt
15-12G	1496323	IGM Biosciences, Inc.	2025-08-25	edgar/data/1496323/0001140361-25-032440.txt
15-12G	896262	AMEDISYS INC	2025-08-25	edgar/data/896262/0001193125-25-187814.txt
25	1642122	Associated Capital Group, Inc.	2025-08-25	edgar/data/1642122/0001437749-25-027672.txt
15-12G	1814287	Abacus Global Management, Inc.	2025-08-26	edgar/data/1814287/0001140361-25-032728.txt
15-12G	96793	SUNLINK HEALTH SYSTEMS INC	2025-08-26	edgar/data/96793/0001641172-25-025573.txt
25	1113423	COSCIENS Biopharma Inc.	2025-08-26	edgar/data/1113423/0001493152-25-012330.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-08-26	edgar/data/1143362/0001143362-25-000272.txt
25-NSE	1415995	New York Life Investments ETF Trust	2025-08-26	edgar/data/1415995/0001143362-25-000272.txt
25-NSE	1799208	Dun & Bradstreet Holdings, Inc.	2025-08-26	edgar/data/1799208/0000876661-25-000617.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-26	edgar/data/876661/0000876661-25-000617.txt
25-NSE	1223026	PIONEER MUNICIPAL HIGH INCOME FUND, INC.	2025-08-27	edgar/data/1223026/0000876661-25-000619.txt
25-NSE	1258943	PIONEER MUNICIPAL HIGH INCOME ADVANTAGE FUND, INC.	2025-08-27	edgar/data/1258943/0000876661-25-000621.txt
25-NSE	1864290	Pioneer Municipal High Income Opportunities Fund, Inc.	2025-08-27	edgar/data/1864290/0000876661-25-000623.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-27	edgar/data/876661/0000876661-25-000619.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-27	edgar/data/876661/0000876661-25-000621.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-08-27	edgar/data/876661/0000876661-25-000623.txt
15-12G	1413909	DSG Global Inc.	2025-08-28	edgar/data/1413909/0001641172-25-025821.txt
15-12G	1799983	Global Blue Group Holding AG	2025-08-28	edgar/data/1799983/0001628280-25-041309.txt
15-12G	2069692	Blue Owl Digital Infrastructure Trust	2025-08-28	edgar/data/2069692/0001193125-25-191294.txt
15-12G	915358	SIGMATRON INTERNATIONAL INC	2025-08-28	edgar/data/915358/0001140361-25-033016.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-28	edgar/data/1354457/0001354457-25-000854.txt
25-NSE	1618921	Walgreens Boots Alliance, Inc.	2025-08-28	edgar/data/1618921/0001354457-25-000854.txt
15-12G	1966494	CARGO Therapeutics, Inc.	2025-08-29	edgar/data/1966494/0001999371-25-012285.txt
15-15D	1853902	Hyundai Auto Receivables Trust 2021-A	2025-08-29	edgar/data/1853902/0001104659-25-085446.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-08-29	edgar/data/1143362/0001143362-25-000275.txt
25-NSE	1143362	NYSE ARCA, INC.	2025-08-29	edgar/data/1143362/0001143362-25-000277.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-29	edgar/data/1354457/0001354457-25-000857.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-29	edgar/data/1354457/0001354457-25-000858.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-08-29	edgar/data/1354457/0001354457-25-000859.txt
25-NSE	1417835	Cboe BZX Exchange, Inc.	2025-08-29	edgar/data/1417835/0001417835-25-000176.txt
25-NSE	1432353	Global X Funds	2025-08-29	edgar/data/1432353/0001143362-25-000275.txt
25-NSE	1452937	EXCHANGE TRADED CONCEPTS TRUST	2025-08-29	edgar/data/1452937/0001143362-25-000277.txt
25-NSE	1559992	STONE RIDGE TRUST	2025-08-29	edgar/data/1559992/0001417835-25-000176.txt
25-NSE	1728205	Piedmont Lithium Inc.	2025-08-29	edgar/data/1728205/0001354457-25-000859.txt
25-NSE	1808865	iTeos Therapeutics, Inc.	2025-08-29	edgar/data/1808865/0001354457-25-000857.txt
25-NSE	1828318	Enovix Corp	2025-08-29	edgar/data/1828318/0001354457-25-000858.txt
15-12G	1029145	Golden Ocean Group Ltd	2025-09-02	edgar/data/1029145/0000919574-25-005516.txt
15-12G	1949543	Sitio Royalties Corp.	2025-09-02	edgar/data/1949543/0001193125-25-193591.txt
15-12G	2003881	Stirling Hotels & Resorts, Inc.	2025-09-02	edgar/data/2003881/0001104659-25-086195.txt
25	1826889	Beachbody Company, Inc.	2025-09-02	edgar/data/1826889/0001193125-25-193995.txt
25-NSE	1028918	PACIFIC PREMIER BANCORP INC	2025-09-02	edgar/data/1028918/0001354457-25-000860.txt
25-NSE	1049782	BROOKLINE BANCORP INC	2025-09-02	edgar/data/1049782/0001354457-25-000861.txt
25-NSE	1167581	BP CAPITAL MARKETS PLC	2025-09-02	edgar/data/1167581/0000876661-25-000627.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-09-02	edgar/data/1354457/0001354457-25-000860.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-09-02	edgar/data/1354457/0001354457-25-000861.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2025-09-02	edgar/data/1354457/0001354457-25-000862.txt
25-NSE	1854401	Bridge Investment Group Holdings Inc.	2025-09-02	edgar/data/1854401/0000876661-25-000629.txt
25-NSE	740971	OLD POINT FINANCIAL CORP	2025-09-02	edgar/data/740971/0001354457-25-000862.txt
25-NSE	753308	NEXTERA ENERGY INC	2025-09-02	edgar/data/753308/0000876661-25-000631.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-09-02	edgar/data/876661/0000876661-25-000627.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-09-02	edgar/data/876661/0000876661-25-000629.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-09-02	edgar/data/876661/0000876661-25-000631.txt
15-12G	707388	STAR OPERATING COMPANIES, INC.	2025-09-03	edgar/data/707388/0001193125-25-195063.txt
25-NSE	732712	VERIZON COMMUNICATIONS INC	2025-09-03	edgar/data/732712/0000876661-25-000633.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-09-03	edgar/data/876661/0000876661-25-000633.txt
15-12G	1642122	Associated Capital Group, Inc.	2025-09-04	edgar/data/1642122/0001437749-25-028378.txt
25-NSE	1143313	NYSE AMERICAN LLC	2025-09-04	edgar/data/1143313/0001143313-25-000062.txt
25-NSE	1230992	MAG SILVER CORP	2025-09-04	edgar/data/1230992/0001143313-25-000062.txt
25-NSE	1417835	Cboe BZX Exchange, Inc.	2025-09-04	edgar/data/1417835/0001417835-25-000180.txt
25-NSE	1600438	GMS Inc.	2025-09-04	edgar/data/1600438/0000876661-25-000636.txt
25-NSE	1683471	Listed Funds Trust	2025-09-04	edgar/data/1683471/0001417835-25-000180.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-09-04	edgar/data/876661/0000876661-25-000636.txt
15-12G	1389002	MARIN SOFTWARE INC	2025-09-05	edgar/data/1389002/0001193125-25-197138.txt
15-12G	1550222	Arowana Media Holdings, Inc.	2025-09-08	edgar/data/1550222/0001683168-25-006750.txt
15-12G	1618921	Walgreens Boots Alliance, Inc.	2025-09-08	edgar/data/1618921/0001193125-25-198101.txt
15-12G	1799208	Dun & Bradstreet Holdings, Inc.	2025-09-08	edgar/data/1799208/0001104659-25-088196.txt
15-12G	1808865	iTeos Therapeutics, Inc.	2025-09-08	edgar/data/1808865/0001140361-25-034293.txt
15-12G	1817640	Breeze Holdings Acquisition Corp.	2025-09-08	edgar/data/1817640/0001213900-25-085389.txt
15-15D	2048877	YD Biopharma Ltd	2025-09-08	edgar/data/2048877/0001213900-25-085390.txt
25	1140465	HSBC BANK PLC	2025-09-08	edgar/data/1140465/0001104659-25-088093.txt
25-NSE	1346610	SOS Ltd	2025-09-08	edgar/data/1346610/0000876661-25-000641.txt
25-NSE	850209	FOOT LOCKER, INC.	2025-09-08	edgar/data/850209/0000876661-25-000643.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2025-09-08	edgar/data/876661/0000876661-25-000641.txt
